    677    250.31      0.00    220.65      0.00    550.28      0.00     82.35      0.00    215.53
    678    269.24      0.00    283.44      0.00    243.71      0.00    160.71      0.00    295.42
    679    355.61      0.00    305.28      0.00     97.67      0.00    458.18      0.00    126.33
    680    329.06      0.00     75.88      0.00    635.15      0.00     50.08      0.00    528.31
    681    238.54      0.00    110.00      0.00    536.04      0.00    146.31      0.00    277.04
    682    124.76      0.00    217.90     61.65    441.36      0.00    270.92      0.00   1616.96
    683     53.66      0.00    202.08     60.15    284.86      0.00    429.31      0.00   2378.53
    684     70.96      0.00    163.49     59.18    266.63      0.00    509.30      0.00   2360.78
    685     91.54      0.00    144.65     80.59    177.56      0.00    571.89      0.00   2217.76
    686    117.89      0.00    100.39     41.18    398.57      0.00    321.00      0.00   2059.14
    687    165.98      0.00    113.82      0.00    569.84      0.00    446.02      0.00   1227.00
    688    241.05      0.00    192.85      0.00    593.89      0.00    463.88      0.00    509.20
    689    213.80      0.00    184.77      0.00    451.95      0.00    232.37      0.00    194.88
    690    290.26      0.00    255.57      0.00    263.92      0.00    146.27      0.00    302.51
    691    378.72      0.00    331.44      0.00    108.47      0.00    442.80      0.00    126.81
    692    101.84      0.00    201.26     38.33    405.98      0.00    268.26      0.00   1323.69
    693     61.86      0.00    194.28     74.68    315.02      0.00    337.29      0.00   2472.41
    694     82.49      0.00    207.48     69.92    157.86      0.00    376.11      0.00   2672.95
    695    102.12      0.00    137.73     45.02    193.51      0.00    372.37      0.00   2460.52
    696    132.54      0.00    106.84     23.65    295.81      0.00    399.82      0.00   2100.03
    697    119.03      0.00     71.78      0.00    478.05      0.00    581.98      0.00   1054.42
    698    152.50      0.00    120.66      0.00    458.80      0.00    508.77      0.00    422.46
    699    237.08      0.00    195.92      0.00    301.06      0.00    465.38      0.00    132.21
    700    256.39      0.00    214.56      0.00    246.78      0.00    127.93      0.00    344.85
    701    322.56      0.00    252.48      0.00    103.31      0.00    438.66      0.00    148.80
    702     70.74      0.00    228.37     62.38    192.76      0.00    265.89      0.00   2689.98
    703     77.86      0.00    190.49     64.76    117.40      0.00    336.54      0.00   2779.73
    704     97.54      0.00    166.88     29.09    137.15      0.00    348.98      0.00   2580.21
    705    125.42      0.00    138.70     13.41    232.13      0.00    415.09      0.00   2215.57
    706    174.27      0.00    134.70      0.00    403.05      0.00    578.80      0.00   1080.35
    707    288.25      0.00    206.07      0.00    404.13      0.00    575.60      0.00    459.32
    708    352.18      0.00    204.49      0.00    333.37      0.00    422.50      0.00     99.77
    709    487.19      0.00    380.36      0.00    205.57      0.00    182.29      0.00    347.11
    710    526.21      0.00    419.57      0.00    102.50      0.00    404.43      0.00    221.22
    711    231.27      0.00    108.04      0.00    430.91      0.00    281.58      0.00    203.65
    712    118.31      0.00    239.84     61.90    262.71      0.00    318.06      0.00   1058.34
    713     77.69      0.00    258.12     59.77    213.36      0.00    254.87      0.00   2278.48
    714     77.83      0.00    220.90     58.11    141.47      0.00    308.87      0.00   2742.70
    715     77.54      0.00    197.34     60.82    143.32      0.00    318.43      0.00   2790.75
    716     95.58      0.00    169.30     28.56    165.82      0.00    350.98      0.00   2546.22
    717    118.58      0.00    142.93     12.74    263.21      0.00    442.28      0.00   2143.61
    718    162.38      0.00    103.05      0.16    372.80      0.00    640.12      0.00   1145.04
    719    187.03      0.00    105.47      0.00    399.05      0.00    703.45      0.00    378.17
    720    297.30      0.00    175.52      0.00    386.80      0.00    358.37      0.00    100.03
    721    342.69      0.00    240.83      0.00    226.35      0.00    193.78      0.00    344.82
    722    422.80      0.00    324.32      0.00     91.06      0.00    414.31      0.00    224.01
    723    322.27      0.00    133.24      0.00    371.42      0.00    213.19      0.00    164.26
    724    117.77      0.00    187.74     54.15    290.31      0.00    261.83      0.00    486.50
    725     82.29      0.00    256.35     66.51    221.25      0.00    298.64      0.00   1671.59
    726     81.66      0.00    235.79     85.02    198.44      0.00    360.41      0.00   2430.57
    727     77.59      0.00    196.28     61.43    220.58      0.00    373.58      0.00   2657.11
    728     82.26      0.00    191.81     56.03    215.93      0.00    346.12      0.00   2706.66
    729     92.25      0.00    176.81     62.50    270.21      0.00    346.31      0.00   2494.40
    730    107.40      0.00    128.50     16.40    303.22      0.00    477.20      0.00   2018.05
    731    157.08      0.00     99.06      9.78    373.50      0.00    739.79      0.00    937.61
    732    167.90      0.00     80.16      0.00    478.85      0.00    646.39      0.00    286.01
    733    252.37      0.00    108.20      0.00    538.48      0.00    256.33      0.00     87.41
    734    352.76      0.00    171.65      0.00    345.89      0.00    183.49      0.00    277.43
    735    353.90      0.00    218.56      0.00    142.54      0.00    392.42      0.00    230.00
    736    111.66      0.00    151.89     40.94    293.95      0.00    463.95      0.00   2085.55
    737    147.45      0.00    100.42     11.61    382.86      0.00    750.84      0.00    919.36
    738    178.36      0.00     54.59      7.24    608.93      0.00    544.56      0.00    290.54
    739    217.95      0.00     57.92      0.00    619.09      0.00    165.45      0.00    110.70
    740    257.87      0.00     84.31      0.00    390.48      0.00    184.83      0.00    258.93
    741    317.23      0.00    147.08      0.00    240.67      0.00    355.56      0.00    244.50
    742     96.83      0.00    183.28     62.34    311.33      0.00    363.27      0.00   2405.17
    743    117.81      0.00    170.84     61.00    269.67      0.00    486.63      0.00   1993.43
    744    142.41      0.00    100.07     25.78    468.49      0.00    778.89      0.00    739.38
    745    183.14      0.00     63.47     22.78    679.10      0.00    497.76      0.00    373.05
    746    223.27      0.00     50.33     12.89    619.22      0.00    210.60      0.00     87.23
    747    257.44      0.00     72.33      0.00    412.68      0.00    246.05      0.00    198.94
    748    334.17      0.00    161.65      0.00    255.04      0.00    352.01      0.00    249.87
    749     87.41      0.00    190.72     57.80    289.19      0.00    367.13      0.00   2614.39
    750     96.84      0.00    197.98     59.82    375.00      0.00    333.33      0.00   2414.20
    751    117.48      0.00    173.26     60.33    379.53      0.00    402.80      0.00   1943.77
    752    157.53      0.00    122.94     23.63    559.70      0.00    680.02      0.00    789.99
    753    195.71      0.00    105.41     24.70    613.33      0.00    487.72      0.00    457.96
    754    236.14      0.00     42.52     20.83    493.24      0.00    485.40      0.00     51.23
    755    262.22      0.00     58.95      0.00    371.06      0.00    442.51      0.00     75.93
    756    283.61      0.00     75.61      0.00    293.79      0.00    382.01      0.00    196.32
    757    379.96      0.00    145.88      0.00    272.67      0.00    340.76      0.00    246.91
    758    251.11      0.00     95.58      0.00    450.80      0.00    178.30      0.00    190.90
    759    122.91      0.00    186.64    111.72    301.69      0.00    103.01      0.00    525.70
    760     92.62      0.00    267.90    119.77    269.68      0.00    282.65      0.00   1108.91
    761     87.59      0.00    236.85    103.01    318.78      0.00    418.83      0.00   1959.84
    762     83.63      0.00    205.19     87.18    328.69      0.00    426.70      0.00   2451.72
    763    232.82      0.00     64.11      0.00    512.00      0.00    191.58      0.00    187.07
    764    226.37      0.00    165.41      7.65    353.01      0.00     50.00      0.00    556.86
    765    109.49      0.00    275.98    107.17    330.34      0.00    193.25      0.00   1004.76
    766     97.57      0.00    258.14    100.13    322.82      0.00    383.35      0.00   2006.11
    767     92.34      0.00    218.67     74.94    327.28      0.00    429.64      0.00   2472.59
    768     91.84      0.00    208.69     62.86    347.09      0.00    400.92      0.00   2514.96
    769    101.76      0.00    198.70     60.16    396.90      0.00    334.25      0.00   2450.98
    770    107.31      0.00    189.67     59.81    454.06      0.00    283.43      0.00   2139.89
    771    125.35      0.00    172.22     60.07    461.18      0.00    385.48      0.00   1882.41
    772    147.05      0.00    144.23     69.91    488.55      0.00    550.79      0.00   1342.03
    773    172.84      0.00    113.56     21.20    560.23      0.00    679.74      0.00    798.19
    774    183.30      0.00    103.76     18.93    571.63      0.00    651.84      0.00    704.71
    775    221.23      0.00     75.94     18.06    547.92      0.00    499.04      0.00    235.09
    776    253.13      0.00     54.83      4.14    502.64      0.00    479.64      0.00     50.00
    777    281.16      0.00     80.46      0.00    469.87      0.00    363.35      0.00     67.15
    778    320.28      0.00    112.03      0.00    418.73      0.00    203.13      0.00    242.94
    779    383.26      0.00    205.53      0.00    310.03      0.00    312.37      0.00    220.91
    780    306.07      0.00    110.61     42.99    430.76      0.00     50.00      0.00    398.79
    781    133.65      0.00    297.54    102.01    316.77      0.00    253.59      0.00   1006.75
    782    102.49      0.00    289.73     90.61    239.56      0.00    353.49      0.00   2154.45
    783     97.08      0.00    233.59     66.21    259.16      0.00    446.75      0.00   2533.71
    784    106.47      0.00    202.52     60.01    584.96      0.00    155.86      0.00   2245.70
    785    132.53      0.00    180.36     48.76    525.17      0.00    289.22      0.00   1990.16
    786    151.29      0.00    164.17     45.58    529.35      0.00    375.61      0.00   1812.15
    787    187.13      0.00    121.11     25.81    553.57      0.00    650.43      0.00    931.63
    788    218.78      0.00     96.60     20.20    590.72      0.00    558.00      0.00    579.15
    789    261.56      0.00     60.29      5.59    576.45      0.00    460.85      0.00     50.00
    790    297.55      0.00     75.57      0.00    527.50      0.00    335.18      0.00     56.53
    791    312.38      0.00    103.17      0.00    534.12      0.00    181.16      0.00    146.59
    792    363.57      0.00    176.39      0.00    414.98      0.00    280.97      0.00    145.57
    793    387.83      0.00    155.67    119.76    483.97      0.00     50.00      0.00    328.15
    794    118.14      0.00    285.66     99.97    415.24      0.00    234.90      0.00   1234.68
    795    108.23      0.00    264.08     75.87    296.11      0.00    271.73      0.00   2568.51
    796    107.25      0.00    236.26     65.99    346.76      0.00    318.76      0.00   2568.86
    797    115.15      0.00    212.98     66.40    568.67      0.00     98.10      0.00   2479.29
    798    117.42      0.00    202.32     67.01    592.89      0.00     95.26      0.00   2411.47
    799    134.45      0.00    193.29     66.64    573.75      0.00    221.53      0.00   2178.43
    800    157.23      0.00    177.00     59.82    613.66      0.00    278.21      0.00   2009.15
    801    186.78      0.00    147.06     40.27    659.36      0.00    397.88      0.00   1507.56
    802    219.96      0.00    109.21     17.99    652.90      0.00    498.54      0.00    783.49
    803    257.83      0.00     84.55      0.00    628.53      0.00    684.50      0.00     50.00
    804    302.02      0.00    104.26      0.00    615.56      0.00    593.91      0.00     50.00
    805    329.20      0.00    131.83      0.00    568.87      0.00    267.37      0.00     51.12
    806    400.90      0.00    216.22      0.00    393.30      0.00    309.63      0.00    134.97
    807    151.15      0.00    197.61     52.36    656.70      0.00    116.41      0.00   2242.10
    808    173.23      0.00    167.77     20.69    688.61      0.00    112.72      0.00   2089.34
    809    213.01      0.00    131.56      0.00    534.97      0.00    371.16      0.00   1427.47
    810    252.29      0.00    116.61      0.00    464.39      0.00    681.33      0.00    405.21
    811    282.55      0.00    113.09      0.00    560.93      0.00    713.99      0.00     50.00
    812    322.39      0.00    146.61      0.00    522.10      0.00    453.37      0.00     50.00
    813    453.94      0.00    202.63      0.00    377.23      0.00    391.30      0.00     81.61
    814    471.73      0.00    168.36     26.74    711.80      0.00     66.99      0.00    271.93
    815    189.32      0.00    198.29     87.09    534.45      0.00    308.49      0.00    422.54
    816    123.09      0.00    311.43    100.49    456.97      0.00     78.68      0.00   2081.48
    817    122.02      0.00    250.22     79.78    473.10      0.00    101.69      0.00   2774.15
    818    132.57      0.00    247.05     79.67    466.94      0.00    235.05      0.00   2662.86
    819    139.73      0.00    250.39     73.44    494.49      0.00    212.00      0.00   2628.68
    820    154.83      0.00    212.86     50.76    667.90      0.00     50.00      0.00   2490.44
    821    178.27      0.00    197.62     20.48    634.29      0.00     50.01      0.00   2360.60
    822    216.29      0.00    148.57      0.77    522.25      0.00    382.46      0.00   1560.12
    823    262.31      0.00    180.21      0.00    545.99      0.00    565.18      0.00    892.49
    824    295.44      0.00    177.51      0.00    524.44      0.00    704.40      0.00     50.00
    825    339.27      0.00    201.11      0.00    400.93      0.00    450.54      0.00     50.00
    826    371.33      0.00    151.33      0.00    290.81      0.00    547.26      0.00     50.00
    827    141.82      0.00    341.86     90.82    494.71      0.00     50.01      0.00   2255.28
    828    138.75      0.00    307.73     80.50    429.21      0.00    145.79      0.00   2889.93
    829    131.86      0.00    281.79     81.80    377.72      0.00    295.19      0.00   2808.58
    830    150.44      0.00    296.46     63.29    447.57      0.00    140.80      0.00   2904.89
    831    162.31      0.00    315.81     42.94    370.42      0.00     50.00      0.00   3142.75
    832    181.74      0.00    244.04     18.37    573.84      0.00     54.65      0.00   2774.27
    833    222.57      0.00    207.27     14.49    541.94      0.00    382.55      0.00   1861.70
    834    256.59      0.00    208.20      0.00    529.15      0.00    509.07      0.00   1194.01
    835    285.09      0.00    210.94      0.00    525.47      0.00    551.40      0.00    240.27
    836    346.15      0.00    263.17      0.00    340.94      0.00    379.53      0.00     50.00
    837    445.94      0.00    310.74      0.00    163.65      0.00    514.78      0.00     50.00
    838   1084.10      0.00    432.20      0.00    995.49      0.00    342.77      0.00     50.00
    839    614.42      0.00    227.27      0.00    440.11      0.00     50.00      0.00    285.20
    840    195.73      0.00    377.88    134.65    521.08      0.00    206.38      0.00   1307.18
    841    174.17      0.00    407.83    105.81    440.89      0.00     50.00      0.00   2588.00
    842    157.09      0.00    384.55     77.41    406.20      0.00     60.91      0.00   3175.60
    843    143.09      0.00    336.47     78.72    343.14      0.00    156.64      0.00   3156.89
    844    148.34      0.00    314.10     56.22    419.50      0.00     52.14      0.00   3214.56
    845    163.14      0.00    332.22     46.26    291.12      0.00     50.00      0.00   3534.78
    846    188.52      0.00    304.35     21.16    485.56      0.00    147.04      0.00   3098.09
    847    218.55      0.00    277.39     12.00    431.19      0.00    486.91      0.00   2298.01
    848    251.33      0.00    240.45      0.00    450.60      0.00    556.22      0.00   1525.42
    849    282.36      0.00    240.63      0.00    406.89      0.00    618.25      0.00    598.86
    850    365.80      0.00    283.85      0.00    324.55      0.00    410.75      0.00     50.00
    851    412.47      0.00    327.73      0.00    171.35      0.00    392.68      0.00     56.85
    852   1165.70      0.00    319.02      0.00   1054.66      0.00    508.11      0.00     50.00
    853    930.63      0.00    336.55     19.93    492.75      0.00     50.00      0.00    357.05
    854    343.11      0.00    322.60     83.23    568.67      0.00     50.00      0.00    715.52
    855    225.17      0.00    442.41     85.92    453.83      0.00     50.00      0.00   2305.34
    856    198.45      0.00    442.48     80.72    384.80      0.00     50.00      0.00   3314.80
    857    195.25      0.00    438.85     79.32    386.69      0.00     50.00      0.00   3683.65
    858    149.32      0.00    350.13     53.85    378.22      0.00     50.00      0.00   3739.88
    859    163.14      0.00    366.00     53.35    338.37      0.00     50.00      0.00   4013.22
    860    190.75      0.00    350.36     28.48    392.10      0.00    212.94      0.00   3463.18
    861    725.37      0.00    320.53      8.49    292.35      0.00     50.00      0.00    961.90
    862    337.21      0.00    420.85    101.87    441.19      0.00     50.00      0.00   1186.18
    863    269.76      0.00    483.85     80.13    551.24      0.00     50.00      0.00   1964.57
    864    799.25      0.00    435.90      0.40    245.69      0.00     50.00      0.00   1150.79
    865    363.12      0.00    582.35     97.51    509.62      0.00     50.00      0.00   1500.04
    866    296.49      0.00    585.35     94.74    581.14      0.00     50.00      0.00   2266.96
    867    254.03      0.00    534.55     65.00    417.42      0.00     50.00      0.00   3457.48
    868    383.95      0.00    629.77    114.73    556.45      0.00     50.00      0.00   1632.42
    869    304.45      0.00    678.84     77.62    585.43      0.00     50.00      0.00   2962.82
    870    230.21      0.00    504.31     55.92    469.69      0.00     50.00      0.00   3795.59
    871    184.76      0.00    441.24     61.40    514.43      0.00     52.56      0.00   3967.74
    872    163.14      0.00    381.51     58.43    435.01      0.00     67.22      0.00   4059.90
    873    163.14      0.00    416.57     50.62    338.66      0.00     50.00      0.00   4250.36
    874    192.68      0.00    367.44     14.28    318.17      0.00    119.72      0.00   4114.82
    875    217.83      0.00    294.01      0.00    324.32      0.00    605.85      0.00   2916.86
    876    258.03      0.00    229.26      0.00    271.59      0.00    744.46      0.00   1952.79
    877    294.95      0.00    263.58      0.00    220.86      0.00    810.06      0.00    909.45
    878    336.70      0.00    272.65      0.00    273.51      0.00    681.52      0.00    179.27
    879    288.52      0.00    179.27      0.00    244.38      0.00    491.24      0.00     50.00
    880    323.71      0.00    180.63      0.00    132.46      0.00    457.53      0.00     50.00
    881   1110.90      0.00    710.36     13.97    337.36      0.00     50.00      0.00   1177.00
    882    409.94      0.00    818.63     69.24    652.55      0.00     50.00      0.00   2049.25
    883    284.32      0.00    714.84     77.97    669.03      0.00     50.00      0.00   3012.75
    884    221.07      0.00    564.42     58.34    621.83      0.00     50.00      0.00   3707.06
    885    171.13      0.00    451.22     59.63    542.66      0.00     77.25      0.00   3959.09
    886    157.35      0.00    441.35     55.59    464.56      0.00    119.91      0.00   4043.07
    887   1186.81      0.00   1017.92      2.81    335.39      0.00     50.00      0.00   1333.44
    888    419.11      0.00    799.81     64.21    720.90      0.00     50.00      0.00   2335.51
    889    247.61      0.00    673.40     65.36    865.99      0.00    184.27      0.00   2787.86
    890    201.04      0.00    556.43     70.87    754.93      0.00    274.27      0.00   3356.91
    891    168.83      0.00    494.07     60.60    666.54      0.00    120.59      0.00   3774.30
    892    161.28      0.00    496.76     41.78    508.83      0.00     50.00      0.00   4111.72
    893    162.60      0.00    467.47     22.41    305.53      0.00     50.00      0.00   4368.45
    894    182.50      0.00    405.25     14.08    272.69      0.00     75.75      0.00   4344.91
    895    207.60      0.00    342.07      1.13    343.01      0.00    429.16      0.00   3866.34
    896    229.23      0.00    285.70      0.00    401.88      0.00    606.64      0.00   3322.57
    897    257.98      0.00    273.02      0.00    283.48      0.00    755.48      0.00   2060.56
    898    298.35      0.00    271.79      0.00    274.71      0.00    799.28      0.00    819.88
    899    330.57      0.00    271.38      0.00    276.11      0.00    676.61      0.00    270.49
    900    353.15      0.00    261.69      0.00    167.71      0.00    601.90      0.00     50.38
    901    406.75      0.00    284.79      0.00    118.09      0.00    572.00      0.00     51.23
    902    865.01      0.00   1025.95      0.00    246.42      0.00     50.00      0.00   2094.06
    903    371.08      0.00    710.88     65.67    794.36      0.00     51.11      0.00   2590.35
    904    227.83      0.00    605.54     62.33    926.31      0.00    438.06      0.00   2619.64
    905    189.32      0.00    516.75     58.68    807.08      0.00    455.35      0.00   3154.83
    906    166.86      0.00    527.86     64.37    667.81      0.00    175.35      0.00   3736.28
    907    167.51      0.00    541.35     51.00    438.70      0.00     50.00      0.00   4281.71
    908    167.51      0.00    503.17     35.00    337.43      0.00     50.00      0.00   4432.45
    909    188.37      0.00    400.94     15.94    472.95      0.00    138.37      0.00   4217.31
    910    208.10      0.00    330.93     17.10    600.58      0.00    316.53      0.00   3844.24
    911    228.23      0.00    284.41      0.00    613.84      0.00    405.11      0.00   3552.67
    912    252.55      0.00    297.84      0.00    383.11      0.00    736.12      0.00   2455.19
    913    292.33      0.00    271.18      0.00    457.69      0.00    689.16      0.00   1050.50
    914    309.54      0.00    257.75      0.00    345.00      0.00    656.96      0.00    496.48
    915    348.89      0.00    254.29      0.00    136.61      0.00    648.57      0.00    122.20
    916    386.76      0.00    252.93      0.00     59.24      0.00    689.61      0.00     50.00
    917    441.43      0.00    263.05      0.00     50.00      0.00    555.03      0.00     55.86
    918   1424.55      0.00    984.75      0.00    330.69      0.00     50.00      0.00   2348.53
    919    467.03      0.00    813.60     36.78    463.06      0.00     50.00      0.00   2971.26
    920    288.75      0.00    678.07     65.76    974.24      0.00    265.65      0.00   2817.58
    921    202.78      0.00    548.95     59.94    890.88      0.00    502.64      0.00   3166.78
    922    171.61      0.00    556.07     69.99    717.69      0.00    290.28      0.00   3761.49
    923    172.13      0.00    553.53     37.48    611.65      0.00     51.69      0.00   4239.24
    924    172.95      0.00    502.00     25.22    442.23      0.00     50.00      0.00   4385.34
    925    191.53      0.00    459.50     17.79    568.75      0.00     96.23      0.00   4142.29
    926    206.93      0.00    490.34     18.54    520.97      0.00    338.25      0.00   3795.25
    927    221.51      0.00    397.78      1.81    430.10      0.00    732.10      0.00   3405.86
    928    237.23      0.00    356.83      0.00    314.56      0.00    999.33      0.00   2987.97
    929    259.58      0.00    308.90      0.00    474.96      0.00    822.55      0.00   2528.57
    930    283.83      0.00    262.64      0.00    613.52      0.00    613.49      0.00   1535.16
    931    307.06      0.00    244.98      0.00    378.33      0.00    683.53      0.00    912.33
    932    337.61      0.00    234.77      0.00    152.76      0.00    694.46      0.00    495.29
    933    369.12      0.00    204.23      0.00     50.00      0.00    745.91      0.00     52.87
    934    424.76      0.00    231.50      0.00     50.00      0.00    622.54      0.00     50.00
    935    507.06      0.00    307.67      0.00     50.00      0.00    465.53      0.00    132.56
    936    790.83      0.00    821.14      0.00    434.68      0.00     50.00      0.00   2675.28
    937    468.19      0.00    759.65     31.37    586.39      0.00     50.00      0.00   3223.14
    938    315.64      0.00    647.67     56.85    983.23      0.00     50.00      0.00   3516.08
    939    241.83      0.00    604.88     63.28    972.64      0.00    327.55      0.00   3799.36
    940    181.73      0.00    597.61     61.77    713.27      0.00    349.60      0.00   4106.18
    941    175.94      0.00    580.36     74.59    641.71      0.00    268.50      0.00   4187.08
    942    177.77      0.00    549.51     22.74    519.69      0.00     50.81      0.00   4241.89
    943    191.70      0.00    549.25     20.72    495.00      0.00    108.22      0.00   4096.78
    944   1055.63      0.00    699.40      0.00    754.43      0.00     50.00      0.00   2610.17
    945    421.71      0.00    614.14     34.38   1063.20      0.00     50.00      0.00   2974.82
    946    347.33      0.00    602.64     19.18   1123.51      0.00     50.00      0.00   3911.94
    947    247.28      0.00    612.46     61.01   1028.40      0.00     50.15      0.00   4497.77
    948    189.09      0.00    590.72     52.00    676.54      0.00     64.11      0.00   4590.01
    949    181.35      0.00    566.28     57.89    546.54      0.00    134.33      0.00   4368.57
    950    185.36      0.00    551.30     35.46    406.85      0.00    252.66      0.00   3978.72
    951    201.91      0.00    542.04     24.16    327.08      0.00    478.85      0.00   3691.65
    952    930.74      0.00    668.47      0.00    954.01      0.00     50.00      0.00   2445.18
    953    412.28      0.00    724.85     51.84    950.49      0.00     50.00      0.00   3068.00
    954    281.71      0.00    617.31     28.04   1221.99      0.00     50.00      0.00   4162.75
    955    228.12      0.00    630.75     43.37    931.72      0.00     50.00      0.00   5009.23
    956    196.97      0.00    552.62     49.12    703.97      0.00     50.00      0.00   4578.41
    957    187.34      0.00    556.80     21.86    523.54      0.00    221.89      0.00   4040.45
    958    197.46      0.00    544.63     21.00    277.27      0.00    639.38      0.00   3519.31
    959    214.71      0.00    495.52     19.94    238.46      0.00    868.59      0.00   3377.18
    960    793.28      0.00    806.06      0.00    983.36      0.00     50.00      0.00   2452.40
    961    391.41      0.00    763.93     26.88   1007.27      0.00     50.00      0.00   3102.78
    962    268.07      0.00    669.79     20.23   1262.35      0.00     50.00      0.00   4490.79
    963    246.87      0.00    592.62     38.93    928.33      0.00     50.00      0.00   5520.92
    964    223.23      0.00    586.03     62.94    805.48      0.00     50.00      0.00   5388.69
    965    194.39      0.00    575.20     40.41    455.43      0.00    404.87      0.00   4101.01
    966    203.28      0.00    529.52     25.62    251.23      0.00    876.83      0.00   3357.64
    967    219.62      0.00    425.20     19.51    264.32      0.00   1296.56      0.00   2978.59
    968    243.46      0.00    373.25      0.00    264.84      0.00   1288.31      0.00   3084.85
    969    267.73      0.00    300.66      0.00    430.32      0.00    875.39      0.00   3095.88
    970    305.89      0.00    238.50      0.00    359.78      0.00    839.48      0.00   1608.80
    971    317.71      0.00    234.44      0.00    254.71      0.00    830.63      0.00   1124.78
    972    341.50      0.00    225.53      0.00    143.08      0.00    730.44      0.00    711.77
    973    367.58      0.00    223.35      0.00    133.92      0.00    664.17      0.00    292.93
    974    397.92      0.00    222.08      0.00     50.09      0.00    685.97      0.00     59.29
    975    544.64      0.00    248.64      0.00     50.00      0.00    553.07      0.00     85.99
    976    628.73      0.00    824.03      0.35    700.07      0.00     50.00      0.00   3010.94
    977    330.85      0.00    734.23     27.18   1203.19      0.00     50.00      0.00   4076.05
    978    288.22      0.00    740.54     22.72   1063.00      0.00     50.00      0.00   5380.48
    979    253.47      0.00    720.13     64.05    993.63      0.00     80.32      0.00   5448.03
    980    211.54      0.00    557.06     58.66    735.35      0.00    293.84      0.00   4938.24
    981    198.82      0.00    549.97     71.16    343.56      0.00    701.34      0.00   4327.53
    982    212.79      0.00    524.69     17.75    199.40      0.00   1143.67      0.00   3252.21
    983    227.57      0.00    450.26     18.08    282.04      0.00   1221.77      0.00   3038.21
    984    248.14      0.00    332.95      0.00    519.88      0.00    725.45      0.00   3514.93
    985    273.38      0.00    265.58      0.00    657.17      0.00    477.21      0.00   3214.79
    986    304.21      0.00    222.04      0.00    480.68      0.00    699.92      0.00   1726.99
    987    335.87      0.00    212.39      0.00    243.85      0.00    761.90      0.00   1023.76
    988    636.11      0.00    883.85      0.00    272.04      0.00     50.00      0.00   2765.84
    989    374.01      0.00    713.86     17.16   1182.89      0.00    186.09      0.00   3175.48
    990    310.90      0.00    753.83     24.46   1097.04      0.00    218.41      0.00   4416.52
    991    260.59      0.00    719.08     64.74    847.16      0.00    467.54      0.00   4453.36
    992    226.03      0.00    569.60     57.00    664.80      0.00    610.95      0.00   4342.67
    993    208.28      0.00    506.83     48.82    449.27      0.00    856.27      0.00   4193.01
    994    216.10      0.00    496.68     13.07    280.18      0.00   1179.89      0.00   3258.62
    995    231.79      0.00    407.84     17.73    467.72      0.00   1058.36      0.00   3095.34
    996    247.89      0.00    286.22      8.11    841.76      0.00    458.72      0.00   3525.67
    997    267.45      0.00    236.35      0.00    843.79      0.00    320.15      0.00   3099.83
    998    305.31      0.00    212.13      0.00    541.92      0.00    621.65      0.00   1775.11
    999    338.02      0.00    205.18      0.00    324.05      0.00    692.63      0.00    929.74
   1000    326.46      0.00    174.87      0.00    214.19      0.00    638.98      0.00    517.78
   1001    395.04      0.00    204.69      0.00    101.07      0.00    648.93      0.00    105.78
   1002    476.53      0.00    270.14      0.00     50.00      0.00    572.41      0.00     74.31
   1003    759.92      0.00    750.02      0.00     50.03      0.00     50.00      0.00    485.99
   1004    827.45      0.00    956.26      0.00     93.46      0.00     50.00      0.00   1179.67
   1005    810.87      0.00    792.17      0.00    101.68      0.00    343.95      0.00    195.22
   1006    604.79      0.00    634.45      0.00    592.17      0.00     50.00      0.00    394.23
   1007    560.23      0.00    683.61      0.00    464.64      0.00     50.00      0.00   1600.63
   1008    470.86      0.00    613.55      9.47   1275.81      0.00    232.06      0.00   1807.48
   1009    334.33      0.00    758.53     33.79   1037.52      0.00    467.15      0.00   2043.95
   1010    265.15      0.00    707.68     54.31    936.48      0.00    652.95      0.00   1814.12
   1011    220.63      0.00    554.23     69.44    855.68      0.00    613.49      0.00   3176.43
   1012    213.95      0.00    494.57     22.24    626.68      0.00    888.36      0.00   3450.74
   1013    231.88      0.00    413.88     13.44    550.09      0.00   1082.35      0.00   3036.22
   1014    256.68      0.00    285.54      9.10    726.61      0.00    651.09      0.00   3328.79
   1015    272.67      0.00    233.70     10.25    394.63      0.00    771.88      0.00   2362.96
   1016    297.85      0.00    208.40      0.00    510.17      0.00    639.47      0.00   1801.42
   1017    770.26      0.00    789.14      0.00    608.34      0.00    176.48      0.00    392.36
   1018    597.03      0.00    698.63      0.00    714.19      0.00     50.00      0.00    866.27
   1019    416.79      0.00    696.14      0.00   1293.58      0.00     67.43      0.00   1098.06
   1020    311.73      0.00    840.89     30.94   1063.08      0.00    342.77      0.00   1185.15
   1021    264.44      0.00    673.62     50.37   1008.99      0.00    745.11      0.00   1118.07
   1022    218.39      0.00    582.36     80.30    859.74      0.00   1008.96      0.00   1814.20
   1023    207.80      0.00    537.74     78.82    824.80      0.00    965.86      0.00   2566.70
   1024    223.09      0.00    494.50     17.42    751.67      0.00   1156.98      0.00   2830.42
   1025    225.61      0.00    490.64     13.60    650.23      0.00   1085.26      0.00   3083.42
   1026    236.72      0.00    487.32     22.33    563.72      0.00   1296.23      0.00   2739.54
   1027    257.71      0.00    378.89      8.45    479.50      0.00   1183.11      0.00   2600.59
